onset	duration	TrialTag	ABTag	CDTag	Match	ABMainRel	CDMainRel	ABSubRel	CDSubRel	ProbeResp	ProbeCorr	ProbeArr	AB	CD	Probe	intensity	TrialType
3.0244	2.0072	careful:cautious::heater:warmth	careful:cautious	None	None	1	None	1	None	0	0	0	1	0	0	1.0	AB
5.5732	2.0094	careful:cautious::heater:warmth	None	heater:warmth	0	None	3	None	7	0	0	0	0	1	0	1.0	CD
8.6877	1.0937	careful:cautious::heater:warmth	careful:cautious	heater:warmth	0	1	3	1	7	['3']	4	1	0	0	1	1.0	Probe
10.8077	2.0099	start:finish::forward:backward	start:finish	None	None	2	None	5	None	0	0	0	1	0	0	1.0	AB
15.1546	2.0145	start:finish::forward:backward	None	forward:backward	1	None	2	None	5	0	0	0	0	1	0	1.0	CD
17.9041	0.9204	start:finish::forward:backward	start:finish	forward:backward	1	2	2	5	5	['3']	3	1	0	0	1	1.0	Probe
19.8438	2.0103	anger:yell::interior:exterior	anger:yell	None	None	3	None	8	None	0	0	0	1	0	0	1.0	AB
23.2333	2.0052	anger:yell::interior:exterior	None	interior:exterior	0	None	2	None	5	0	0	0	0	1	0	1.0	CD
26.7381	0.8385	anger:yell::interior:exterior	anger:yell	interior:exterior	0	3	2	8	5	['3']	3	2	0	0	1	1.0	Probe
28.5969	2.0103	house:home::run:sprint	house:home	None	None	1	None	1	None	0	0	0	1	0	0	1.0	AB
31.6607	2.0142	house:home::run:sprint	None	run:sprint	1	None	1	None	1	0	0	0	0	1	0	1.0	CD
34.4883	0.793	house:home::run:sprint	house:home	run:sprint	1	1	1	1	1	['3']	3	1	0	0	1	1.0	Probe
36.3001	2.0095	happiness:smile::sadness:cry	happiness:smile	None	None	3	None	8	None	0	0	0	1	0	0	1.0	AB
39.716	2.0117	happiness:smile::sadness:cry	None	sadness:cry	1	None	3	None	8	0	0	0	0	1	0	1.0	CD
42.4471	0.9531	happiness:smile::sadness:cry	happiness:smile	sadness:cry	1	3	3	8	8	['3']	3	1	0	0	1	1.0	Probe
44.4196	2.0098	funny:serious::wash:clean	funny:serious	None	None	2	None	6	None	0	0	0	1	0	0	1.0	AB
47.1798	2.017	funny:serious::wash:clean	None	wash:clean	0	None	3	None	9	0	0	0	0	1	0	1.0	CD
50.3195	0.8631	funny:serious::wash:clean	funny:serious	wash:clean	0	2	3	6	9	['3']	3	2	0	0	1	1.0	Probe
