onset	duration	TrialTag	ABTag	CDTag	Match	ABMainRel	CDMainRel	ABSubRel	CDSubRel	ProbeResp	ProbeCorr	ProbeArr	AB	CD	Probe	intensity	TrialType
3.0229	2.0077	teach:instruct::germs:sickness	teach:instruct	None	None	1	None	1	None	0	0	0	1	0	0	1.0	AB
6.0836	2.0148	teach:instruct::germs:sickness	None	germs:sickness	0	None	3	None	7	0	0	0	0	1	0	1.0	CD
9.0355	0.5864	teach:instruct::germs:sickness	teach:instruct	germs:sickness	0	1	3	1	7	['4']	3	2	0	0	1	1.0	Probe
10.6402	2.0102	rich:poor::fast:slow	rich:poor	None	None	2	None	4	None	0	0	0	1	0	0	1.0	AB
13.8088	2.0095	rich:poor::fast:slow	None	fast:slow	1	None	2	None	4	0	0	0	0	1	0	1.0	CD
17.5282	0.4091	rich:poor::fast:slow	rich:poor	fast:slow	1	2	2	4	4	['4']	4	2	0	0	1	1.0	Probe
18.9602	2.0102	obey:protest::right:bad	obey:protest	None	None	2	None	6	None	0	0	0	1	0	0	1.0	AB
21.5147	2.0069	obey:protest::right:bad	None	right:bad	1	None	2	None	6	0	0	0	0	1	0	1.0	CD
24.5396	0.5127	obey:protest::right:bad	obey:protest	right:bad	1	2	2	6	6	['4']	4	2	0	0	1	1.0	Probe
26.0797	2.0103	flood:water::sadness:cry	flood:water	None	None	1	None	3	None	0	0	0	1	0	0	1.0	AB
28.7952	2.0126	flood:water::sadness:cry	None	sadness:cry	0	None	3	None	8	0	0	0	0	1	0	1.0	CD
32.2445	0.699	flood:water::sadness:cry	flood:water	sadness:cry	0	1	3	3	8	['4']	4	1	0	0	1	1.0	Probe
33.9682	2.0083	speak:express::flee:escape	speak:express	None	None	3	None	9	None	0	0	0	1	0	0	1.0	AB
36.8364	2.008	speak:express::flee:escape	None	flee:escape	1	None	3	None	9	0	0	0	0	1	0	1.0	CD
39.4553	0.4809	speak:express::flee:escape	speak:express	flee:escape	1	3	3	9	9	['4']	4	2	0	0	1	1.0	Probe
40.9529	2.0098	speed:movement::fat:thin	speed:movement	None	None	1	None	3	None	0	0	0	1	0	0	1.0	AB
43.5018	2.0121	speed:movement::fat:thin	None	fat:thin	0	None	2	None	4	0	0	0	0	1	0	1.0	CD
46.3814	0.5517	speed:movement::fat:thin	speed:movement	fat:thin	0	1	2	3	4	['4']	4	1	0	0	1	1.0	Probe
47.9549	2.0108	high:low::up:down	high:low	None	None	2	None	5	None	0	0	0	1	0	0	1.0	AB
50.8934	2.0069	high:low::up:down	None	up:down	1	None	2	None	5	0	0	0	0	1	0	1.0	CD
53.6607	0.4416	high:low::up:down	high:low	up:down	1	2	2	5	5	['4']	4	2	0	0	1	1.0	Probe
55.1247	2.0103	left:right::tragedy:tears	left:right	None	None	2	None	5	None	0	0	0	1	0	0	1.0	AB
57.8766	2.0098	left:right::tragedy:tears	None	tragedy:tears	0	None	3	None	7	0	0	0	0	1	0	1.0	CD
60.7435	0.5217	left:right::tragedy:tears	left:right	tragedy:tears	0	2	3	5	7	['4']	4	1	0	0	1	1.0	Probe
62.2803	2.0081	workout:sweat::disease:sickness	workout:sweat	None	None	3	None	7	None	0	0	0	1	0	0	1.0	AB
65.1591	2.0134	workout:sweat::disease:sickness	None	disease:sickness	1	None	3	None	7	0	0	0	0	1	0	1.0	CD
67.825	1.0321	workout:sweat::disease:sickness	workout:sweat	disease:sickness	1	3	3	7	7	['4']	3	1	0	0	1	1.0	Probe
69.881	2.0103	bathe:clean::run:sprint	bathe:clean	None	None	3	None	9	None	0	0	0	1	0	0	1.0	AB
72.6011	2.0082	bathe:clean::run:sprint	None	run:sprint	0	None	1	None	1	0	0	0	0	1	0	1.0	CD
75.1425	0.7456	bathe:clean::run:sprint	bathe:clean	run:sprint	0	3	1	9	1	['3']	4	1	0	0	1	1.0	Probe
76.9002	2.0107	big:large::low:up	big:large	None	None	1	None	1	None	0	0	0	1	0	0	1.0	AB
79.5689	2.0099	big:large::low:up	None	low:up	0	None	2	None	6	0	0	0	0	1	0	1.0	CD
82.156	0.3969	big:large::low:up	big:large	low:up	0	1	2	1	6	['4']	4	1	0	0	1	1.0	Probe
83.57	2.0104	read:learn::sleep:rest	read:learn	None	None	3	None	9	None	0	0	0	1	0	0	1.0	AB
87.7171	2.015	read:learn::sleep:rest	None	sleep:rest	1	None	3	None	9	0	0	0	0	1	0	1.0	CD
90.4346	0.5706	read:learn::sleep:rest	read:learn	sleep:rest	1	3	3	9	9	['4']	4	2	0	0	1	1.0	Probe
