onset	duration	TrialTag	ABTag	CDTag	Match	ABMainRel	CDMainRel	ABSubRel	CDSubRel	ProbeResp	ProbeCorr	ProbeArr	AB	CD	Probe	intensity	TrialType
3.0262	2.0085	black:white::pretty:ugly	black:white	None	None	2	None	4	None	0	0	0	1	0	0	1.0	AB
7.3303	2.006	black:white::pretty:ugly	None	pretty:ugly	1	None	2	None	4	0	0	0	0	1	0	1.0	CD
10.8352	0.5593	black:white::pretty:ugly	black:white	pretty:ugly	1	2	2	4	4	['3']	3	1	0	0	1	1.0	Probe
12.4117	2.0099	day:evening::happiness:smile	day:evening	None	None	2	None	6	None	0	0	0	1	0	0	1.0	AB
14.97	2.0194	day:evening::happiness:smile	None	happiness:smile	0	None	3	None	8	0	0	0	0	1	0	1.0	CD
17.9311	0.5403	day:evening::happiness:smile	day:evening	happiness:smile	0	2	3	6	8	['3']	3	2	0	0	1	1.0	Probe
19.4978	2.01	tragedy:tears::rich:poor	tragedy:tears	None	None	3	None	7	None	0	0	0	1	0	0	1.0	AB
23.9632	2.0131	tragedy:tears::rich:poor	None	rich:poor	0	None	2	None	4	0	0	0	0	1	0	1.0	CD
26.6494	0.5847	tragedy:tears::rich:poor	tragedy:tears	rich:poor	0	3	2	7	4	['3']	3	2	0	0	1	1.0	Probe
28.2516	2.0098	loud:discreet::picture:drawing	loud:discreet	None	None	2	None	6	None	0	0	0	1	0	0	1.0	AB
30.9208	2.0083	loud:discreet::picture:drawing	None	picture:drawing	0	None	1	None	2	0	0	0	0	1	0	1.0	CD
33.5799	0.4569	loud:discreet::picture:drawing	loud:discreet	picture:drawing	0	2	1	6	2	['3']	3	2	0	0	1	1.0	Probe
35.0539	2.0104	pencil:pen::north:south	pencil:pen	None	None	1	None	2	None	0	0	0	1	0	0	1.0	AB
37.7717	2.0103	pencil:pen::north:south	None	north:south	0	None	2	None	5	0	0	0	0	1	0	1.0	CD
40.6585	0.6333	pencil:pen::north:south	pencil:pen	north:south	0	1	2	2	5	['4']	4	1	0	0	1	1.0	Probe
42.3082	2.0091	repetition:boredom::below:above	repetition:boredom	None	None	3	None	7	None	0	0	0	1	0	0	1.0	AB
44.9686	2.0164	repetition:boredom::below:above	None	below:above	0	None	2	None	5	0	0	0	0	1	0	1.0	CD
48.0832	0.4605	repetition:boredom::below:above	repetition:boredom	below:above	0	3	2	7	5	['3']	3	2	0	0	1	1.0	Probe
49.5591	2.0111	low:up::good:wrong	low:up	None	None	2	None	6	None	0	0	0	1	0	0	1.0	AB
52.1061	2.0152	low:up::good:wrong	None	good:wrong	1	None	2	None	6	0	0	0	0	1	0	1.0	CD
54.8424	0.7022	low:up::good:wrong	low:up	good:wrong	1	2	2	6	6	['3']	3	1	0	0	1	1.0	Probe
56.5634	2.0096	disease:sickness::injury:pain	disease:sickness	None	None	3	None	7	None	0	0	0	1	0	0	1.0	AB
59.2128	2.0114	disease:sickness::injury:pain	None	injury:pain	1	None	3	None	7	0	0	0	0	1	0	1.0	CD
61.8018	0.4936	disease:sickness::injury:pain	disease:sickness	injury:pain	1	3	3	7	7	['3']	3	1	0	0	1	1.0	Probe
63.3156	2.0103	accept:reject::chair:sofa	accept:reject	None	None	2	None	4	None	0	0	0	1	0	0	1.0	AB
66.3827	2.0111	accept:reject::chair:sofa	None	chair:sofa	0	None	1	None	2	0	0	0	0	1	0	1.0	CD
69.0327	0.5495	accept:reject::chair:sofa	accept:reject	chair:sofa	0	2	1	4	2	['4']	4	1	0	0	1	1.0	Probe
70.6014	2.0106	rise:sink::under:over	rise:sink	None	None	2	None	5	None	0	0	0	1	0	0	1.0	AB
73.7218	2.0082	rise:sink::under:over	None	under:over	1	None	2	None	5	0	0	0	0	1	0	1.0	CD
76.2801	0.5915	rise:sink::under:over	rise:sink	under:over	1	2	2	5	5	['3']	4	2	0	0	1	1.0	Probe
77.8878	2.0105	ignite:burn::majority:small	ignite:burn	None	None	3	None	9	None	0	0	0	1	0	0	1.0	AB
80.5704	2.0125	ignite:burn::majority:small	None	majority:small	0	None	2	None	6	0	0	0	0	1	0	1.0	CD
83.5641	0.9523	ignite:burn::majority:small	ignite:burn	majority:small	0	3	2	9	6	['3']	3	2	0	0	1	1.0	Probe
85.5414	2.0101	option:choice::high:down	option:choice	None	None	1	None	1	None	0	0	0	1	0	0	1.0	AB
89.7303	2.0063	option:choice::high:down	None	high:down	0	None	2	None	6	0	0	0	0	1	0	1.0	CD
92.2687	0.479	option:choice::high:down	option:choice	high:down	0	1	2	1	6	['3']	3	2	0	0	1	1.0	Probe
93.7634	2.0081	thirsty:drink::fence:hedge	thirsty:drink	None	None	3	None	8	None	0	0	0	1	0	0	1.0	AB
97.0706	2.0193	thirsty:drink::fence:hedge	None	fence:hedge	0	None	1	None	2	0	0	0	0	1	0	1.0	CD
100.6077	0.7438	thirsty:drink::fence:hedge	thirsty:drink	fence:hedge	0	3	1	8	2	['4']	4	1	0	0	1	1.0	Probe
