onset	duration	TrialTag	ABTag	CDTag	Match	ABMainRel	CDMainRel	ABSubRel	CDSubRel	ProbeResp	ProbeCorr	ProbeArr	AB	CD	Probe	intensity	TrialType
3.0276	2.0075	bath:cleanliness::ahead:behind	bath:cleanliness	None	None	3	None	7	None	0	0	0	1	0	0	1.0	AB
6.0688	2.0171	bath:cleanliness::ahead:behind	None	ahead:behind	0	None	2	None	5	0	0	0	0	1	0	1.0	CD
9.1245	0.5162	bath:cleanliness::ahead:behind	bath:cleanliness	ahead:behind	0	3	2	7	5	['3']	3	2	0	0	1	1.0	Probe
10.6621	2.0086	injury:pain::loss:grief	injury:pain	None	None	3	None	7	None	0	0	0	1	0	0	1.0	AB
14.0128	2.009	injury:pain::loss:grief	None	loss:grief	1	None	3	None	7	0	0	0	0	1	0	1.0	CD
17.7232	0.6542	injury:pain::loss:grief	injury:pain	loss:grief	1	3	3	7	7	['3']	3	1	0	0	1	1.0	Probe
19.3965	2.0104	table:desk::powerful:meek	table:desk	None	None	1	None	2	None	0	0	0	1	0	0	1.0	AB
22.9035	2.0042	table:desk::powerful:meek	None	powerful:meek	0	None	2	None	6	0	0	0	0	1	0	1.0	CD
25.8202	0.5176	table:desk::powerful:meek	table:desk	powerful:meek	0	1	2	2	6	['4']	4	1	0	0	1	1.0	Probe
27.3501	2.0092	advertise:promote::paper:parchment	advertise:promote	None	None	3	None	9	None	0	0	0	1	0	0	1.0	AB
30.4367	2.0069	advertise:promote::paper:parchment	None	paper:parchment	0	None	1	None	2	0	0	0	0	1	0	1.0	CD
33.3564	0.653	advertise:promote::paper:parchment	advertise:promote	paper:parchment	0	3	1	9	2	['4']	3	2	0	0	1	1.0	Probe
35.0349	2.0099	difficult:easy::warm:cool	difficult:easy	None	None	2	None	4	None	0	0	0	1	0	0	1.0	AB
37.9796	2.0161	difficult:easy::warm:cool	None	warm:cool	1	None	2	None	4	0	0	0	0	1	0	1.0	CD
40.5789	0.5244	difficult:easy::warm:cool	difficult:easy	warm:cool	1	2	2	4	4	['4']	4	2	0	0	1	1.0	Probe
42.1197	2.0105	big:large::option:choice	big:large	None	None	1	None	1	None	0	0	0	1	0	0	1.0	AB
45.2698	2.0117	big:large::option:choice	None	option:choice	1	None	1	None	1	0	0	0	0	1	0	1.0	CD
48.4043	0.6046	big:large::option:choice	big:large	option:choice	1	1	1	1	1	['4']	4	2	0	0	1	1.0	Probe
50.0248	2.0079	flood:water::death:population	flood:water	None	None	1	None	3	None	0	0	0	1	0	0	1.0	AB
53.5689	2.015	flood:water::death:population	None	death:population	1	None	1	None	3	0	0	0	0	1	0	1.0	CD
56.422	0.6052	flood:water::death:population	flood:water	death:population	1	1	1	3	3	['3']	3	1	0	0	1	1.0	Probe
58.0418	2.0099	stairs:ladder::sickness:medicate	stairs:ladder	None	None	1	None	2	None	0	0	0	1	0	0	1.0	AB
60.7995	2.0199	stairs:ladder::sickness:medicate	None	sickness:medicate	0	None	3	None	8	0	0	0	0	1	0	1.0	CD
63.8592	0.5624	stairs:ladder::sickness:medicate	stairs:ladder	sickness:medicate	0	1	3	2	8	['3']	3	2	0	0	1	1.0	Probe
65.4461	2.0081	burnish:shine::drink:hydrate	burnish:shine	None	None	3	None	9	None	0	0	0	1	0	0	1.0	AB
68.1022	2.0194	burnish:shine::drink:hydrate	None	drink:hydrate	1	None	3	None	9	0	0	0	0	1	0	1.0	CD
70.9867	1.046	burnish:shine::drink:hydrate	burnish:shine	drink:hydrate	1	3	3	9	9	['4']	4	2	0	0	1	1.0	Probe
73.0462	2.0102	fence:hedge::hill:mountain	fence:hedge	None	None	1	None	2	None	0	0	0	1	0	0	1.0	AB
76.334	2.007	fence:hedge::hill:mountain	None	hill:mountain	1	None	1	None	2	0	0	0	0	1	0	1.0	CD
79.4663	0.601	fence:hedge::hill:mountain	fence:hedge	hill:mountain	1	1	1	2	2	['3']	3	1	0	0	1	1.0	Probe
81.0818	2.0104	high:low::rise:sink	high:low	None	None	2	None	5	None	0	0	0	1	0	0	1.0	AB
84.3025	2.0075	high:low::rise:sink	None	rise:sink	1	None	2	None	5	0	0	0	0	1	0	1.0	CD
87.0312	0.8834	high:low::rise:sink	high:low	rise:sink	1	2	2	5	5	['4']	4	2	0	0	1	1.0	Probe
88.9345	2.0101	breathe:live::good:bad	breathe:live	None	None	3	None	9	None	0	0	0	1	0	0	1.0	AB
92.8553	2.0072	breathe:live::good:bad	None	good:bad	0	None	2	None	4	0	0	0	0	1	0	1.0	CD
95.6368	1.0405	breathe:live::good:bad	breathe:live	good:bad	0	3	2	9	4	['4']	4	1	0	0	1	1.0	Probe
97.7044	2.0096	accident:damage::germs:sickness	accident:damage	None	None	3	None	7	None	0	0	0	1	0	0	1.0	AB
100.2698	2.0118	accident:damage::germs:sickness	None	germs:sickness	1	None	3	None	7	0	0	0	0	1	0	1.0	CD
104.8801	0.6559	accident:damage::germs:sickness	accident:damage	germs:sickness	1	3	3	7	7	['4']	4	2	0	0	1	1.0	Probe
106.5566	2.0103	pretty:ugly::spin:twirl	pretty:ugly	None	None	2	None	4	None	0	0	0	1	0	0	1.0	AB
109.28	2.0044	pretty:ugly::spin:twirl	None	spin:twirl	0	None	1	None	1	0	0	0	0	1	0	1.0	CD
112.0385	0.4457	pretty:ugly::spin:twirl	pretty:ugly	spin:twirl	0	2	1	4	1	['3']	3	2	0	0	1	1.0	Probe
113.5088	2.0102	fire:burns::dim:light	fire:burns	None	None	3	None	7	None	0	0	0	1	0	0	1.0	AB
116.743	2.0102	fire:burns::dim:light	None	dim:light	0	None	1	None	3	0	0	0	0	1	0	1.0	CD
119.5211	0.6316	fire:burns::dim:light	fire:burns	dim:light	0	3	1	7	3	['4']	4	1	0	0	1	1.0	Probe
121.1779	2.01	house:home::run:sprint	house:home	None	None	1	None	1	None	0	0	0	1	0	0	1.0	AB
123.7264	2.0124	house:home::run:sprint	None	run:sprint	1	None	1	None	1	0	0	0	0	1	0	1.0	CD
127.2619	0.723	house:home::run:sprint	house:home	run:sprint	1	1	1	1	1	['3']	3	1	0	0	1	1.0	Probe
