onset	duration	TrialTag	ABTag	CDTag	Match	ABMainRel	CDMainRel	ABSubRel	CDSubRel	ProbeResp	ProbeCorr	ProbeArr	AB	CD	Probe	intensity	TrialType
3.0228	2.0083	thirst:drink::happiness:smile	thirst:drink	None	None	3	None	8	None	0	0	0	1	0	0	1.0	AB
5.7631	2.0186	thirst:drink::happiness:smile	None	happiness:smile	1	None	3	None	8	0	0	0	0	1	0	1.0	CD
9.93	0.7787	thirst:drink::happiness:smile	thirst:drink	happiness:smile	1	3	3	8	8	['4']	4	2	0	0	1	1.0	Probe
11.7231	2.0103	fat:thin::dirty:bathe	fat:thin	None	None	2	None	4	None	0	0	0	1	0	0	1.0	AB
14.3678	2.0164	fat:thin::dirty:bathe	None	dirty:bathe	0	None	3	None	8	0	0	0	0	1	0	1.0	CD
16.9286	0.667	fat:thin::dirty:bathe	fat:thin	dirty:bathe	0	2	3	4	8	['4']	4	1	0	0	1	1.0	Probe
18.6091	2.0095	inflation:price::hunger:eat	inflation:price	None	None	1	None	3	None	0	0	0	1	0	0	1.0	AB
21.2049	2.0145	inflation:price::hunger:eat	None	hunger:eat	0	None	3	None	8	0	0	0	0	1	0	1.0	CD
24.3919	1.2438	inflation:price::hunger:eat	inflation:price	hunger:eat	0	1	3	3	8	['3']	4	1	0	0	1	1.0	Probe
26.6606	2.0102	fast:slow::heat:sweat	fast:slow	None	None	2	None	4	None	0	0	0	1	0	0	1.0	AB
30.5376	2.0176	fast:slow::heat:sweat	None	heat:sweat	0	None	3	None	8	0	0	0	0	1	0	1.0	CD
33.1622	0.6158	fast:slow::heat:sweat	fast:slow	heat:sweat	0	2	3	4	8	['3']	3	2	0	0	1	1.0	Probe
34.7959	2.0103	sleep:rest::bright:dark	sleep:rest	None	None	3	None	9	None	0	0	0	1	0	0	1.0	AB
37.5142	2.0095	sleep:rest::bright:dark	None	bright:dark	0	None	2	None	4	0	0	0	0	1	0	1.0	CD
40.2209	0.512	sleep:rest::bright:dark	sleep:rest	bright:dark	0	3	2	9	4	['3']	3	2	0	0	1	1.0	Probe
41.7478	2.0103	old:young::rich:poor	old:young	None	None	2	None	4	None	0	0	0	1	0	0	1.0	AB
44.2856	2.0068	old:young::rich:poor	None	rich:poor	1	None	2	None	4	0	0	0	0	1	0	1.0	CD
47.0292	0.6496	old:young::rich:poor	old:young	rich:poor	1	2	2	4	4	['3']	3	1	0	0	1	1.0	Probe
48.7022	2.0079	flee:escape::read:learn	flee:escape	None	None	3	None	9	None	0	0	0	1	0	0	1.0	AB
51.2419	2.019	flee:escape::read:learn	None	read:learn	1	None	3	None	9	0	0	0	0	1	0	1.0	CD
54.177	0.5977	flee:escape::read:learn	flee:escape	read:learn	1	3	3	9	9	['3']	3	1	0	0	1	1.0	Probe
55.8036	2.0083	just:unfair::injury:pain	just:unfair	None	None	2	None	6	None	0	0	0	1	0	0	1.0	AB
59.1145	2.0153	just:unfair::injury:pain	None	injury:pain	0	None	3	None	7	0	0	0	0	1	0	1.0	CD
62.2737	0.5371	just:unfair::injury:pain	just:unfair	injury:pain	0	2	3	6	7	['3']	3	2	0	0	1	1.0	Probe
63.8395	2.0081	ahead:behind::bath:cleanliness	ahead:behind	None	None	2	None	5	None	0	0	0	1	0	0	1.0	AB
66.6941	2.0042	ahead:behind::bath:cleanliness	None	bath:cleanliness	0	None	3	None	7	0	0	0	0	1	0	1.0	CD
69.3601	0.6838	ahead:behind::bath:cleanliness	ahead:behind	bath:cleanliness	0	2	3	5	7	['3']	3	2	0	0	1	1.0	Probe
71.0564	2.0099	tragedy:tears::exercise:fitness	tragedy:tears	None	None	3	None	7	None	0	0	0	1	0	0	1.0	AB
74.3428	2.0078	tragedy:tears::exercise:fitness	None	exercise:fitness	1	None	3	None	7	0	0	0	0	1	0	1.0	CD
77.141	0.6369	tragedy:tears::exercise:fitness	tragedy:tears	exercise:fitness	1	3	3	7	7	['4']	4	2	0	0	1	1.0	Probe
78.7933	2.0083	sadness:cry::table:desk	sadness:cry	None	None	3	None	8	None	0	0	0	1	0	0	1.0	AB
