onset	duration	TrialTag	ABTag	CDTag	Match	ABMainRel	CDMainRel	ABSubRel	CDSubRel	ProbeResp	ProbeCorr	ProbeArr	AB	CD	Probe	intensity	TrialType
3.025	2.0078	bright:dark::cute:adorable	bright:dark	None	None	2	None	4	None	0	0	0	1	0	0	1.0	AB
5.8609	2.0052	bright:dark::cute:adorable	None	cute:adorable	0	None	1	None	1	0	0	0	0	1	0	1.0	CD
8.4378	0.7424	bright:dark::cute:adorable	bright:dark	cute:adorable	0	2	1	4	1	['3']	3	2	0	0	1	1.0	Probe
10.2064	2.0097	pretty:ugly::good:bad	pretty:ugly	None	None	2	None	4	None	0	0	0	1	0	0	1.0	AB
12.7586	2.0075	pretty:ugly::good:bad	None	good:bad	1	None	2	None	4	0	0	0	0	1	0	1.0	CD
15.4474	0.6207	pretty:ugly::good:bad	pretty:ugly	good:bad	1	2	2	4	4	['3']	3	1	0	0	1	1.0	Probe
17.0907	2.0089	coldness:shiver::sword:knife	coldness:shiver	None	None	3	None	8	None	0	0	0	1	0	0	1.0	AB
19.7425	2.0072	coldness:shiver::sword:knife	None	sword:knife	0	None	1	None	2	0	0	0	0	1	0	1.0	CD
22.4788	0.4916	coldness:shiver::sword:knife	coldness:shiver	sword:knife	0	3	1	8	2	['4']	4	1	0	0	1	1.0	Probe
23.9905	2.0091	pants:trousers::spin:twirl	pants:trousers	None	None	1	None	1	None	0	0	0	1	0	0	1.0	AB
26.5639	2.0191	pants:trousers::spin:twirl	None	spin:twirl	1	None	1	None	1	0	0	0	0	1	0	1.0	CD
29.117	0.5435	pants:trousers::spin:twirl	pants:trousers	spin:twirl	1	1	1	1	1	['4']	4	2	0	0	1	1.0	Probe
30.6733	2.0098	table:desk::wagon:trailer	table:desk	None	None	1	None	2	None	0	0	0	1	0	0	1.0	AB
33.2908	2.009	table:desk::wagon:trailer	None	wagon:trailer	1	None	1	None	2	0	0	0	0	1	0	1.0	CD
36.1699	0.6156	table:desk::wagon:trailer	table:desk	wagon:trailer	1	1	1	2	2	['4']	4	2	0	0	1	1.0	Probe
37.8065	2.01	high:low::up:down	high:low	None	None	2	None	5	None	0	0	0	1	0	0	1.0	AB
40.8675	2.0158	high:low::up:down	None	up:down	1	None	2	None	5	0	0	0	0	1	0	1.0	CD
44.2567	0.551	high:low::up:down	high:low	up:down	1	2	2	5	5	['3']	3	1	0	0	1	1.0	Probe
45.8242	2.0092	teach:instruct::germs:sickness	teach:instruct	None	None	1	None	1	None	0	0	0	1	0	0	1.0	AB
48.8115	2.0053	teach:instruct::germs:sickness	None	germs:sickness	0	None	3	None	7	0	0	0	0	1	0	1.0	CD
51.4944	0.6143	teach:instruct::germs:sickness	teach:instruct	germs:sickness	0	1	3	1	7	['4']	4	1	0	0	1	1.0	Probe
53.1237	2.0098	left:right::tragedy:tears	left:right	None	None	2	None	5	None	0	0	0	1	0	0	1.0	AB
56.4487	2.0181	left:right::tragedy:tears	None	tragedy:tears	0	None	3	None	7	0	0	0	0	1	0	1.0	CD
59.8729	0.47	left:right::tragedy:tears	left:right	tragedy:tears	0	2	3	5	7	['3']	3	2	0	0	1	1.0	Probe
61.3592	2.0078	bright:dull::ladder:stairs	bright:dull	None	None	2	None	6	None	0	0	0	1	0	0	1.0	AB
64.3668	2.0169	bright:dull::ladder:stairs	None	ladder:stairs	0	None	1	None	2	0	0	0	0	1	0	1.0	CD
67.2363	0.5327	bright:dull::ladder:stairs	bright:dull	ladder:stairs	0	2	1	6	2	['4']	4	1	0	0	1	1.0	Probe
68.7909	2.0095	flood:water::sadness:cry	flood:water	None	None	1	None	3	None	0	0	0	1	0	0	1.0	AB
72.0568	2.0103	flood:water::sadness:cry	None	sadness:cry	0	None	3	None	8	0	0	0	0	1	0	1.0	CD
74.8948	1.8693	flood:water::sadness:cry	flood:water	sadness:cry	0	1	3	3	8	['4']	4	1	0	0	1	1.0	Probe
77.7908	2.0098	big:large::low:up	big:large	None	None	1	None	1	None	0	0	0	1	0	0	1.0	AB
81.5434	2.0071	big:large::low:up	None	low:up	0	None	2	None	6	0	0	0	0	1	0	1.0	CD
84.4125	0.5099	big:large::low:up	big:large	low:up	0	1	2	1	6	['3']	3	2	0	0	1	1.0	Probe
85.9411	2.0097	fun:boring::powerful:meek	fun:boring	None	None	2	None	6	None	0	0	0	1	0	0	1.0	AB
89.4145	2.0029	fun:boring::powerful:meek	None	powerful:meek	1	None	2	None	6	0	0	0	0	1	0	1.0	CD
91.9489	0.9956	fun:boring::powerful:meek	fun:boring	powerful:meek	1	2	2	6	6	['4']	4	2	0	0	1	1.0	Probe
93.958	2.0096	workout:sweat::disease:sickness	workout:sweat	None	None	3	None	7	None	0	0	0	1	0	0	1.0	AB
96.6161	2.0182	workout:sweat::disease:sickness	None	disease:sickness	1	None	3	None	7	0	0	0	0	1	0	1.0	CD
99.445	0.5806	workout:sweat::disease:sickness	workout:sweat	disease:sickness	1	3	3	7	7	['3']	4	2	0	0	1	1.0	Probe
101.0433	2.0077	book:magazine::exercise:healthy	book:magazine	None	None	1	None	2	None	0	0	0	1	0	0	1.0	AB
103.8201	2.0143	book:magazine::exercise:healthy	None	exercise:healthy	0	None	3	None	9	0	0	0	0	1	0	1.0	CD
107.454	0.5399	book:magazine::exercise:healthy	book:magazine	exercise:healthy	0	1	3	2	9	['4']	4	1	0	0	1	1.0	Probe
109.0087	2.0092	speak:express::flee:escape	speak:express	None	None	3	None	9	None	0	0	0	1	0	0	1.0	AB
111.6326	2.0187	speak:express::flee:escape	None	flee:escape	1	None	3	None	9	0	0	0	0	1	0	1.0	CD
114.7113	1.0307	speak:express::flee:escape	speak:express	flee:escape	1	3	3	9	9	['3']	3	1	0	0	1	1.0	Probe
116.7585	2.0095	terror:fear::dim:light	terror:fear	None	None	1	None	3	None	0	0	0	1	0	0	1.0	AB
119.4141	2.0039	terror:fear::dim:light	None	dim:light	1	None	1	None	3	0	0	0	0	1	0	1.0	CD
122.0397	0.5645	terror:fear::dim:light	terror:fear	dim:light	1	1	1	3	3	['4']	3	1	0	0	1	1.0	Probe
123.6258	2.0092	speed:movement::fat:thin	speed:movement	None	None	1	None	3	None	0	0	0	1	0	0	1.0	AB
126.2128	2.0055	speed:movement::fat:thin	None	fat:thin	0	None	2	None	4	0	0	0	0	1	0	1.0	CD
128.9974	0.557	speed:movement::fat:thin	speed:movement	fat:thin	0	1	2	3	4	['3']	3	2	0	0	1	1.0	Probe
130.5782	2.0069	shorten:distance::force:pressure	shorten:distance	None	None	1	None	3	None	0	0	0	1	0	0	1.0	AB
135.1964	2.0054	shorten:distance::force:pressure	None	force:pressure	1	None	1	None	3	0	0	0	0	1	0	1.0	CD
