onset	duration	TrialTag	ABTag	CDTag	Match	ABMainRel	CDMainRel	ABSubRel	CDSubRel	ProbeResp	ProbeCorr	ProbeArr	AB	CD	Probe	intensity	TrialType
3.0209	2.0085	top:bottom::teach:instruct	top:bottom	None	None	2	None	5	None	0	0	0	1	0	0	1.0	AB
5.5956	2.0178	top:bottom::teach:instruct	None	teach:instruct	0	None	1	None	1	0	0	0	0	1	0	1.0	CD
8.4488	0.7965	top:bottom::teach:instruct	top:bottom	teach:instruct	0	2	1	5	1	['3']	3	2	0	0	1	1.0	Probe
10.2731	2.0087	just:unfair::heat:temperature	just:unfair	None	None	2	None	6	None	0	0	0	1	0	0	1.0	AB
14.2345	2.0155	just:unfair::heat:temperature	None	heat:temperature	0	None	1	None	3	0	0	0	0	1	0	1.0	CD
17.1905	0.9141	just:unfair::heat:temperature	just:unfair	heat:temperature	0	2	1	6	3	['3']	3	2	0	0	1	1.0	Probe
19.1271	2.0082	explosion:damage::book:magazine	explosion:damage	None	None	3	None	7	None	0	0	0	1	0	0	1.0	AB
21.7105	2.0088	explosion:damage::book:magazine	None	book:magazine	0	None	1	None	2	0	0	0	0	1	0	1.0	CD
24.5938	0.7804	explosion:damage::book:magazine	explosion:damage	book:magazine	0	3	1	7	2	['4']	4	1	0	0	1	1.0	Probe
26.3943	2.0102	darken:color::terror:fear	darken:color	None	None	1	None	3	None	0	0	0	1	0	0	1.0	AB
29.0561	2.0162	darken:color::terror:fear	None	terror:fear	1	None	1	None	3	0	0	0	0	1	0	1.0	CD
31.6629	0.7399	darken:color::terror:fear	darken:color	terror:fear	1	1	1	3	3	['4']	3	1	0	0	1	1.0	Probe
33.4132	2.0106	work:earn::speak:express	work:earn	None	None	3	None	9	None	0	0	0	1	0	0	1.0	AB
36.1265	2.0151	work:earn::speak:express	None	speak:express	1	None	3	None	9	0	0	0	0	1	0	1.0	CD
39.7336	0.6283	work:earn::speak:express	work:earn	speak:express	1	3	3	9	9	['4']	4	2	0	0	1	1.0	Probe
41.3837	2.0098	dirtiness:bathe::hunger:eat	dirtiness:bathe	None	None	3	None	8	None	0	0	0	1	0	0	1.0	AB
44.1756	2.0188	dirtiness:bathe::hunger:eat	None	hunger:eat	1	None	3	None	8	0	0	0	0	1	0	1.0	CD
46.829	0.8476	dirtiness:bathe::hunger:eat	dirtiness:bathe	hunger:eat	1	3	3	8	8	['3']	3	1	0	0	1	1.0	Probe
48.7026	2.0101	powerful:meek::fun:boring	powerful:meek	None	None	2	None	6	None	0	0	0	1	0	0	1.0	AB
51.8192	2.0113	powerful:meek::fun:boring	None	fun:boring	1	None	2	None	6	0	0	0	0	1	0	1.0	CD
54.9885	0.8682	powerful:meek::fun:boring	powerful:meek	fun:boring	1	2	2	6	6	['4']	4	2	0	0	1	1.0	Probe
56.8733	2.0093	nervousness:sweat::dirty:bathe	nervousness:sweat	None	None	3	None	8	None	0	0	0	1	0	0	1.0	AB
59.4203	2.0131	nervousness:sweat::dirty:bathe	None	dirty:bathe	1	None	3	None	8	0	0	0	0	1	0	1.0	CD
62.0104	0.603	nervousness:sweat::dirty:bathe	nervousness:sweat	dirty:bathe	1	3	3	8	8	['3']	3	1	0	0	1	1.0	Probe
63.6355	2.0092	enthusiastic:lazy::bright:dull	enthusiastic:lazy	None	None	2	None	6	None	0	0	0	1	0	0	1.0	AB
