onset	duration	TrialTag	ABTag	CDTag	Match	ABMainRel	CDMainRel	ABSubRel	CDSubRel	ProbeResp	ProbeCorr	ProbeArr	AB	CD	Probe	intensity	TrialType
3.0148	2.0072	shorten:distance::force:pressure	shorten:distance	None	None	1	None	3	None	0	0	0	1	0	0	1.0	AB
8.0282	2.0122	shorten:distance::force:pressure	None	force:pressure	1	None	1	None	3	0	0	0	0	1	0	1.0	CD
11.7518	0.5862	shorten:distance::force:pressure	shorten:distance	force:pressure	1	1	1	3	3	['3']	4	2	0	0	1	1.0	Probe
13.3486	2.01	read:learn::sleep:rest	read:learn	None	None	3	None	9	None	0	0	0	1	0	0	1.0	AB
16.1322	2.0108	read:learn::sleep:rest	None	sleep:rest	1	None	3	None	9	0	0	0	0	1	0	1.0	CD
20.0646	0.7152	read:learn::sleep:rest	read:learn	sleep:rest	1	3	3	9	9	['3']	3	1	0	0	1	1.0	Probe
21.8016	2.01	start:finish::top:bottom	start:finish	None	None	2	None	5	None	0	0	0	1	0	0	1.0	AB
25.7628	2.0166	start:finish::top:bottom	None	top:bottom	1	None	2	None	5	0	0	0	0	1	0	1.0	CD
28.3808	1.9399	start:finish::top:bottom	start:finish	top:bottom	1	2	2	5	5	['4']	4	2	0	0	1	1.0	Probe
31.3383	2.0094	bath:cleanliness::pencil:pen	bath:cleanliness	None	None	3	None	7	None	0	0	0	1	0	0	1.0	AB
34.385	2.0137	bath:cleanliness::pencil:pen	None	pencil:pen	0	None	1	None	2	0	0	0	0	1	0	1.0	CD
37.0692	0.197	bath:cleanliness::pencil:pen	bath:cleanliness	pencil:pen	0	3	1	7	2	['4']	4	1	0	0	1	1.0	Probe
38.2877	2.0103	dark:light::hill:mountain	dark:light	None	None	2	None	4	None	0	0	0	1	0	0	1.0	AB
40.9429	2.0057	dark:light::hill:mountain	None	hill:mountain	0	None	1	None	2	0	0	0	0	1	0	1.0	CD
43.989	0.4544	dark:light::hill:mountain	dark:light	hill:mountain	0	2	1	4	2	['4']	4	1	0	0	1	1.0	Probe
45.4572	2.0097	coldness:shiver::sword:knife	coldness:shiver	None	None	3	None	8	None	0	0	0	1	0	0	1.0	AB
49.9013	2.017	coldness:shiver::sword:knife	None	sword:knife	0	None	1	None	2	0	0	0	0	1	0	1.0	CD
53.36	0.4022	coldness:shiver::sword:knife	coldness:shiver	sword:knife	0	3	1	8	2	['3']	3	2	0	0	1	1.0	Probe
54.7761	2.0104	table:desk::wagon:trailer	table:desk	None	None	1	None	2	None	0	0	0	1	0	0	1.0	AB
57.9756	2.0118	table:desk::wagon:trailer	None	wagon:trailer	1	None	1	None	2	0	0	0	0	1	0	1.0	CD
60.5136	1.7686	table:desk::wagon:trailer	table:desk	wagon:trailer	1	1	1	2	2	['4']	4	2	0	0	1	1.0	Probe
63.2955	2.0106	hunger:eat::dirtiness:bathe	hunger:eat	None	None	3	None	8	None	0	0	0	1	0	0	1.0	AB
66.7865	2.006	hunger:eat::dirtiness:bathe	None	dirtiness:bathe	1	None	3	None	8	0	0	0	0	1	0	1.0	CD
69.6348	0.734	hunger:eat::dirtiness:bathe	hunger:eat	dirtiness:bathe	1	3	3	8	8	['3']	3	1	0	0	1	1.0	Probe
71.3858	2.0078	fun:boring::powerful:meek	fun:boring	None	None	2	None	6	None	0	0	0	1	0	0	1.0	AB
73.9561	2.0198	fun:boring::powerful:meek	None	powerful:meek	1	None	2	None	6	0	0	0	0	1	0	1.0	CD
76.7941	0.5729	fun:boring::powerful:meek	fun:boring	powerful:meek	1	2	2	6	6	['3']	3	1	0	0	1	1.0	Probe
78.384	2.0102	bathe:clean::run:sprint	bathe:clean	None	None	3	None	9	None	0	0	0	1	0	0	1.0	AB
81.4372	2.008	bathe:clean::run:sprint	None	run:sprint	0	None	1	None	1	0	0	0	0	1	0	1.0	CD
84.1798	1.0438	bathe:clean::run:sprint	bathe:clean	run:sprint	0	3	1	9	1	['4']	4	1	0	0	1	1.0	Probe
86.2364	2.0103	flood:water::sadness:cry	flood:water	None	None	1	None	3	None	0	0	0	1	0	0	1.0	AB
89.7648	2.0163	flood:water::sadness:cry	None	sadness:cry	0	None	3	None	8	0	0	0	0	1	0	1.0	CD
93.8867	0.4969	flood:water::sadness:cry	flood:water	sadness:cry	0	1	3	3	8	['3']	3	2	0	0	1	1.0	Probe
95.4066	2.0097	pants:trousers::spin:twirl	pants:trousers	None	None	1	None	1	None	0	0	0	1	0	0	1.0	AB
98.9617	2.0055	pants:trousers::spin:twirl	None	spin:twirl	1	None	1	None	1	0	0	0	0	1	0	1.0	CD
101.5971	0.729	pants:trousers::spin:twirl	pants:trousers	spin:twirl	1	1	1	1	1	['4']	3	1	0	0	1	1.0	Probe
103.342	2.0102	study:learn::warm:cool	study:learn	None	None	3	None	9	None	0	0	0	1	0	0	1.0	AB
107.0569	2.0129	study:learn::warm:cool	None	warm:cool	0	None	2	None	4	0	0	0	0	1	0	1.0	CD
109.9115	0.6763	study:learn::warm:cool	study:learn	warm:cool	0	3	2	9	4	['4']	4	1	0	0	1	1.0	Probe
111.6118	2.0097	teach:instruct::germs:sickness	teach:instruct	None	None	1	None	1	None	0	0	0	1	0	0	1.0	AB
114.5923	2.0134	teach:instruct::germs:sickness	None	germs:sickness	0	None	3	None	7	0	0	0	0	1	0	1.0	CD
117.4511	1.5792	teach:instruct::germs:sickness	teach:instruct	germs:sickness	0	1	3	1	7	['3']	3	2	0	0	1	1.0	Probe
120.0469	2.0104	left:right::tragedy:tears	left:right	None	None	2	None	5	None	0	0	0	1	0	0	1.0	AB
123.409	2.0163	left:right::tragedy:tears	None	tragedy:tears	0	None	3	None	7	0	0	0	0	1	0	1.0	CD
126.3172	0.6596	left:right::tragedy:tears	left:right	tragedy:tears	0	2	3	5	7	['4']	4	1	0	0	1	1.0	Probe
128.0027	2.0073	happiness:smile::accept:reject	happiness:smile	None	None	3	None	8	None	0	0	0	1	0	0	1.0	AB
130.9208	2.0068	happiness:smile::accept:reject	None	accept:reject	0	None	2	None	4	0	0	0	0	1	0	1.0	CD
134.0151	1.3267	happiness:smile::accept:reject	happiness:smile	accept:reject	0	3	2	8	4	['4']	4	1	0	0	1	1.0	Probe
136.3537	2.0091	illness:discomfort::stimulus:response	illness:discomfort	None	None	3	None	7	None	0	0	0	1	0	0	1.0	AB
139.3476	2.0162	illness:discomfort::stimulus:response	None	stimulus:response	1	None	3	None	7	0	0	0	0	1	0	1.0	CD
142.4052	1.392	illness:discomfort::stimulus:response	illness:discomfort	stimulus:response	1	3	3	7	7	['4']	4	2	0	0	1	1.0	Probe
144.8242	2.0079	speed:movement::fat:thin	speed:movement	None	None	1	None	3	None	0	0	0	1	0	0	1.0	AB
147.5246	2.0084	speed:movement::fat:thin	None	fat:thin	0	None	2	None	4	0	0	0	0	1	0	1.0	CD
150.2426	0.4369	speed:movement::fat:thin	speed:movement	fat:thin	0	1	2	3	4	['3']	3	2	0	0	1	1.0	Probe
151.6906	2.0104	under:over::drink:hydrate	under:over	None	None	2	None	5	None	0	0	0	1	0	0	1.0	AB
154.9101	2.0085	under:over::drink:hydrate	None	drink:hydrate	0	None	3	None	9	0	0	0	0	1	0	1.0	CD
157.5287	0.5052	under:over::drink:hydrate	under:over	drink:hydrate	0	2	3	5	9	['3']	3	2	0	0	1	1.0	Probe
159.0598	2.0101	workout:sweat::disease:sickness	workout:sweat	None	None	3	None	7	None	0	0	0	1	0	0	1.0	AB
161.7781	2.0094	workout:sweat::disease:sickness	None	disease:sickness	1	None	3	None	7	0	0	0	0	1	0	1.0	CD
164.9072	2.0035	workout:sweat::disease:sickness	workout:sweat	disease:sickness	1	3	3	7	7	['4']	3	1	0	0	1	1.0	Probe
167.9294	2.0101	fence:hedge::paper:parchment	fence:hedge	None	None	1	None	2	None	0	0	0	1	0	0	1.0	AB
170.6474	2.0097	fence:hedge::paper:parchment	None	paper:parchment	1	None	1	None	2	0	0	0	0	1	0	1.0	CD
173.5164	1.8632	fence:hedge::paper:parchment	fence:hedge	paper:parchment	1	1	1	2	2	['3']	4	2	0	0	1	1.0	Probe
176.3991	2.0099	joke:laughter::rise:tide	joke:laughter	None	None	3	None	7	None	0	0	0	1	0	0	1.0	AB
179.1315	2.0115	joke:laughter::rise:tide	None	rise:tide	0	None	1	None	3	0	0	0	0	1	0	1.0	CD
182.0749	0.8229	joke:laughter::rise:tide	joke:laughter	rise:tide	0	3	1	7	3	['3']	3	2	0	0	1	1.0	Probe
183.9174	2.0105	rich:poor::fast:slow	rich:poor	None	None	2	None	4	None	0	0	0	1	0	0	1.0	AB
186.838	2.0076	rich:poor::fast:slow	None	fast:slow	1	None	2	None	4	0	0	0	0	1	0	1.0	CD
190.1951	0.8113	rich:poor::fast:slow	rich:poor	fast:slow	1	2	2	4	4	['4']	3	1	0	0	1	1.0	Probe
192.0202	2.0103	bright:dull::ladder:stairs	bright:dull	None	None	2	None	6	None	0	0	0	1	0	0	1.0	AB
195.1675	2.014	bright:dull::ladder:stairs	None	ladder:stairs	0	None	1	None	2	0	0	0	0	1	0	1.0	CD
197.8	0.509	bright:dull::ladder:stairs	bright:dull	ladder:stairs	0	2	1	6	2	['3']	3	2	0	0	1	1.0	Probe
199.3249	2.0082	witty:dumb::loss:grief	witty:dumb	None	None	2	None	6	None	0	0	0	1	0	0	1.0	AB
202.6408	2.01	witty:dumb::loss:grief	None	loss:grief	0	None	3	None	7	0	0	0	0	1	0	1.0	CD
207.6486	0.4475	witty:dumb::loss:grief	witty:dumb	loss:grief	0	2	3	6	7	['4']	3	2	0	0	1	1.0	Probe
209.1093	2.0101	chair:sofa::east:west	chair:sofa	None	None	1	None	2	None	0	0	0	1	0	0	1.0	AB
212.5554	2.0152	chair:sofa::east:west	None	east:west	0	None	2	None	5	0	0	0	0	1	0	1.0	CD
215.2591	0.5602	chair:sofa::east:west	chair:sofa	east:west	0	1	2	2	5	['4']	4	1	0	0	1	1.0	Probe
216.8452	2.01	obey:protest::right:bad	obey:protest	None	None	2	None	6	None	0	0	0	1	0	0	1.0	AB
219.809	2.0138	obey:protest::right:bad	None	right:bad	1	None	2	None	6	0	0	0	0	1	0	1.0	CD
223.828	0.6103	obey:protest::right:bad	obey:protest	right:bad	1	2	2	6	6	['3']	4	2	0	0	1	1.0	Probe
225.4665	2.0083	speak:express::flee:escape	speak:express	None	None	3	None	9	None	0	0	0	1	0	0	1.0	AB
228.47	2.0058	speak:express::flee:escape	None	flee:escape	1	None	3	None	9	0	0	0	0	1	0	1.0	CD
231.1529	0.8687	speak:express::flee:escape	speak:express	flee:escape	1	3	3	9	9	['4']	4	2	0	0	1	1.0	Probe
233.033	2.0108	high:low::up:down	high:low	None	None	2	None	5	None	0	0	0	1	0	0	1.0	AB
236.1803	2.0143	high:low::up:down	None	up:down	1	None	2	None	5	0	0	0	0	1	0	1.0	CD
238.801	0.4351	high:low::up:down	high:low	up:down	1	2	2	5	5	['4']	4	2	0	0	1	1.0	Probe
240.2522	2.0105	terror:fear::dim:light	terror:fear	None	None	1	None	3	None	0	0	0	1	0	0	1.0	AB
243.1869	2.01	terror:fear::dim:light	None	dim:light	1	None	1	None	3	0	0	0	0	1	0	1.0	CD
246.2799	0.7045	terror:fear::dim:light	terror:fear	dim:light	1	1	1	3	3	['3']	4	2	0	0	1	1.0	Probe
248.005	2.0102	big:large::low:up	big:large	None	None	1	None	1	None	0	0	0	1	0	0	1.0	AB
251.4507	2.0157	big:large::low:up	None	low:up	0	None	2	None	6	0	0	0	0	1	0	1.0	CD
254.2777	0.6232	big:large::low:up	big:large	low:up	0	1	2	1	6	['3']	3	2	0	0	1	1.0	Probe
255.924	2.0104	house:home::boat:ship	house:home	None	None	1	None	1	None	0	0	0	1	0	0	1.0	AB
259.7078	2.0113	house:home::boat:ship	None	boat:ship	1	None	1	None	1	0	0	0	0	1	0	1.0	CD
262.3108	0.4297	house:home::boat:ship	house:home	boat:ship	1	1	1	1	1	['4']	3	1	0	0	1	1.0	Probe
263.76	2.0103	dirty:bathe::thirst:drink	dirty:bathe	None	None	3	None	8	None	0	0	0	1	0	0	1.0	AB
266.6029	2.0184	dirty:bathe::thirst:drink	None	thirst:drink	1	None	3	None	8	0	0	0	0	1	0	1.0	CD
270.1312	0.8418	dirty:bathe::thirst:drink	dirty:bathe	thirst:drink	1	3	3	8	8	['4']	3	1	0	0	1	1.0	Probe
272.0005	2.0058	book:magazine::exercise:healthy	book:magazine	None	None	1	None	2	None	0	0	0	1	0	0	1.0	AB
274.7212	2.0194	book:magazine::exercise:healthy	None	exercise:healthy	0	None	3	None	9	0	0	0	0	1	0	1.0	CD
278.324	0.4357	book:magazine::exercise:healthy	book:magazine	exercise:healthy	0	1	3	2	9	['4']	4	1	0	0	1	1.0	Probe
279.7818	2.0104	bright:dark::cute:adorable	bright:dark	None	None	2	None	4	None	0	0	0	1	0	0	1.0	AB
282.4289	2.0147	bright:dark::cute:adorable	None	cute:adorable	0	None	1	None	1	0	0	0	0	1	0	1.0	CD
285.8026	0.6747	bright:dark::cute:adorable	bright:dark	cute:adorable	0	2	1	4	1	['4']	4	1	0	0	1	1.0	Probe
287.5009	2.0104	pretty:ugly::good:bad	pretty:ugly	None	None	2	None	4	None	0	0	0	1	0	0	1.0	AB
290.1434	2.0186	pretty:ugly::good:bad	None	good:bad	1	None	2	None	4	0	0	0	0	1	0	1.0	CD
293.1442	0.8813	pretty:ugly::good:bad	pretty:ugly	good:bad	1	2	2	4	4	['4']	3	1	0	0	1	1.0	Probe
