onset	duration	TrialTag	ABTag	CDTag	Match	ABMainRel	CDMainRel	ABSubRel	CDSubRel	ProbeResp	ProbeCorr	ProbeArr	AB	CD	Probe	intensity	TrialType
3.0292	2.0088	up:down::high:low	up:down	None	None	2	None	5	None	0	0	0	1	0	0	1.0	AB
6.1673	2.022	up:down::high:low	None	high:low	1	None	2	None	5	0	0	0	0	1	0	1.0	CD
8.9805	0.5393	up:down::high:low	up:down	high:low	1	2	2	5	5	['3']	3	1	0	0	1	1.0	Probe
10.5476	2.01	day:evening::speak:express	day:evening	None	None	2	None	6	None	0	0	0	1	0	0	1.0	AB
13.5209	2.0214	day:evening::speak:express	None	speak:express	0	None	3	None	9	0	0	0	0	1	0	1.0	CD
16.3448	0.5863	day:evening::speak:express	day:evening	speak:express	0	2	3	6	9	['4']	4	1	0	0	1	1.0	Probe
17.9503	2.0106	low:up::funny:serious	low:up	None	None	2	None	6	None	0	0	0	1	0	0	1.0	AB
20.6518	2.0099	low:up::funny:serious	None	funny:serious	1	None	2	None	6	0	0	0	0	1	0	1.0	CD
25.0405	0.5979	low:up::funny:serious	low:up	funny:serious	1	2	2	6	6	['4']	4	2	0	0	1	1.0	Probe
26.6539	2.0101	powerful:meek::rake:fork	powerful:meek	None	None	2	None	6	None	0	0	0	1	0	0	1.0	AB
29.8741	2.0082	powerful:meek::rake:fork	None	rake:fork	0	None	1	None	2	0	0	0	0	1	0	1.0	CD
32.6701	0.6115	powerful:meek::rake:fork	powerful:meek	rake:fork	0	2	1	6	2	['3']	3	2	0	0	1	1.0	Probe
34.3068	2.0107	east:west::car:auto	east:west	None	None	2	None	5	None	0	0	0	1	0	0	1.0	AB
36.8948	2.0071	east:west::car:auto	None	car:auto	0	None	1	None	1	0	0	0	0	1	0	1.0	CD
40.4973	0.5274	east:west::car:auto	east:west	car:auto	0	2	1	5	1	['3']	3	2	0	0	1	1.0	Probe
42.0461	2.0079	accept:reject::lower:volume	accept:reject	None	None	2	None	4	None	0	0	0	1	0	0	1.0	AB
45.1362	2.019	accept:reject::lower:volume	None	lower:volume	0	None	1	None	3	0	0	0	0	1	0	1.0	CD
48.0509	0.6953	accept:reject::lower:volume	accept:reject	lower:volume	0	2	1	4	3	['4']	4	1	0	0	1	1.0	Probe
49.7634	2.0101	discount:price::heat:temperature	discount:price	None	None	1	None	3	None	0	0	0	1	0	0	1.0	AB
52.3456	2.0125	discount:price::heat:temperature	None	heat:temperature	1	None	1	None	3	0	0	0	0	1	0	1.0	CD
56.2252	0.7522	discount:price::heat:temperature	discount:price	heat:temperature	1	1	1	3	3	['3']	3	1	0	0	1	1.0	Probe
58.001	2.0096	paper:parchment::chair:sofa	paper:parchment	None	None	1	None	2	None	0	0	0	1	0	0	1.0	AB
61.0263	2.0188	paper:parchment::chair:sofa	None	chair:sofa	1	None	1	None	2	0	0	0	0	1	0	1.0	CD
63.7808	0.5685	paper:parchment::chair:sofa	paper:parchment	chair:sofa	1	1	1	2	2	['3']	3	1	0	0	1	1.0	Probe
65.3693	2.0109	good:bad::tall:short	good:bad	None	None	2	None	4	None	0	0	0	1	0	0	1.0	AB
68.8171	2.0143	good:bad::tall:short	None	tall:short	1	None	2	None	4	0	0	0	0	1	0	1.0	CD
71.8567	0.5459	good:bad::tall:short	good:bad	tall:short	1	2	2	4	4	['4']	4	2	0	0	1	1.0	Probe
73.423	2.0104	sword:knife::accident:damage	sword:knife	None	None	1	None	2	None	0	0	0	1	0	0	1.0	AB
76.0415	2.0097	sword:knife::accident:damage	None	accident:damage	0	None	3	None	7	0	0	0	0	1	0	1.0	CD
78.6348	0.7787	sword:knife::accident:damage	sword:knife	accident:damage	0	1	3	2	7	['4']	3	2	0	0	1	1.0	Probe
80.429	2.0072	disease:sickness::flood:water	disease:sickness	None	None	3	None	7	None	0	0	0	1	0	0	1.0	AB
83.0012	2.0197	disease:sickness::flood:water	None	flood:water	0	None	1	None	3	0	0	0	0	1	0	1.0	CD
86.3666	0.7522	disease:sickness::flood:water	disease:sickness	flood:water	0	3	1	7	3	['3']	3	2	0	0	1	1.0	Probe
88.146	2.0101	cute:adorable::burnish:shine	cute:adorable	None	None	1	None	1	None	0	0	0	1	0	0	1.0	AB
91.0699	2.0209	cute:adorable::burnish:shine	None	burnish:shine	0	None	3	None	9	0	0	0	0	1	0	1.0	CD
94.3707	0.6022	cute:adorable::burnish:shine	cute:adorable	burnish:shine	0	1	3	1	9	['3']	4	1	0	0	1	1.0	Probe
95.9992	2.0104	darken:color::soften:voice	darken:color	None	None	1	None	3	None	0	0	0	1	0	0	1.0	AB
98.6713	2.0057	darken:color::soften:voice	None	soften:voice	1	None	1	None	3	0	0	0	0	1	0	1.0	CD
102.0792	0.5286	darken:color::soften:voice	darken:color	soften:voice	1	1	1	3	3	['3']	3	1	0	0	1	1.0	Probe
103.635	2.0106	warm:cool::hot:cold	warm:cool	None	None	2	None	4	None	0	0	0	1	0	0	1.0	AB
106.3376	2.0094	warm:cool::hot:cold	None	hot:cold	1	None	2	None	4	0	0	0	0	1	0	1.0	CD
108.9516	0.7776	warm:cool::hot:cold	warm:cool	hot:cold	1	2	2	4	4	['4']	4	2	0	0	1	1.0	Probe
110.7552	2.01	hill:mountain::danger:flee	hill:mountain	None	None	1	None	2	None	0	0	0	1	0	0	1.0	AB
113.5028	2.0136	hill:mountain::danger:flee	None	danger:flee	0	None	3	None	8	0	0	0	0	1	0	1.0	CD
116.2899	0.6093	hill:mountain::danger:flee	hill:mountain	danger:flee	0	1	3	2	8	['3']	4	1	0	0	1	1.0	Probe
117.9254	2.0098	tiredness:rest::dark:light	tiredness:rest	None	None	3	None	8	None	0	0	0	1	0	0	1.0	AB
120.792	2.0106	tiredness:rest::dark:light	None	dark:light	0	None	2	None	4	0	0	0	0	1	0	1.0	CD
123.8251	0.5528	tiredness:rest::dark:light	tiredness:rest	dark:light	0	3	2	8	4	['3']	4	1	0	0	1	1.0	Probe
125.3944	2.0103	black:white::terror:fear	black:white	None	None	2	None	4	None	0	0	0	1	0	0	1.0	AB
128.1916	2.0143	black:white::terror:fear	None	terror:fear	0	None	1	None	3	0	0	0	0	1	0	1.0	CD
130.8991	0.5057	black:white::terror:fear	black:white	terror:fear	0	2	1	4	3	['3']	3	2	0	0	1	1.0	Probe
132.4329	2.0081	drink:hydrate::house:home	drink:hydrate	None	None	3	None	9	None	0	0	0	1	0	0	1.0	AB
135.1732	2.0189	drink:hydrate::house:home	None	house:home	0	None	1	None	1	0	0	0	0	1	0	1.0	CD
139.4574	0.593	drink:hydrate::house:home	drink:hydrate	house:home	0	3	1	9	1	['3']	3	2	0	0	1	1.0	Probe
141.0676	2.0103	rise:sink::shovel:spoon	rise:sink	None	None	2	None	5	None	0	0	0	1	0	0	1.0	AB
143.6144	2.0144	rise:sink::shovel:spoon	None	shovel:spoon	0	None	1	None	2	0	0	0	0	1	0	1.0	CD
146.2244	0.617	rise:sink::shovel:spoon	rise:sink	shovel:spoon	0	2	1	5	2	['3']	3	2	0	0	1	1.0	Probe
147.8541	2.0097	pretty:beautiful::teach:instruct	pretty:beautiful	None	None	1	None	1	None	0	0	0	1	0	0	1.0	AB
150.4716	2.0101	pretty:beautiful::teach:instruct	None	teach:instruct	1	None	1	None	1	0	0	0	0	1	0	1.0	CD
153.4215	0.5988	pretty:beautiful::teach:instruct	pretty:beautiful	teach:instruct	1	1	1	1	1	['4']	4	2	0	0	1	1.0	Probe
155.0401	2.0102	trim:shorten::study:learn	trim:shorten	None	None	3	None	9	None	0	0	0	1	0	0	1.0	AB
157.8567	2.0111	trim:shorten::study:learn	None	study:learn	1	None	3	None	9	0	0	0	0	1	0	1.0	CD
160.3951	0.55	trim:shorten::study:learn	trim:shorten	study:learn	1	3	3	9	9	['3']	3	1	0	0	1	1.0	Probe
161.9592	2.0107	work:earn::stairs:ladder	work:earn	None	None	3	None	9	None	0	0	0	1	0	0	1.0	AB
166.1714	2.0169	work:earn::stairs:ladder	None	stairs:ladder	0	None	1	None	2	0	0	0	0	1	0	1.0	CD
168.8894	0.709	work:earn::stairs:ladder	work:earn	stairs:ladder	0	3	1	9	2	['3']	3	2	0	0	1	1.0	Probe
170.6136	2.0095	stimulus:response::workout:sweat	stimulus:response	None	None	3	None	7	None	0	0	0	1	0	0	1.0	AB
173.5791	2.0121	stimulus:response::workout:sweat	None	workout:sweat	1	None	3	None	7	0	0	0	0	1	0	1.0	CD
176.8712	0.6125	stimulus:response::workout:sweat	stimulus:response	workout:sweat	1	3	3	7	7	['3']	3	1	0	0	1	1.0	Probe
178.4993	2.0105	wash:clean::cook:eat	wash:clean	None	None	3	None	9	None	0	0	0	1	0	0	1.0	AB
181.0673	2.0104	wash:clean::cook:eat	None	cook:eat	1	None	3	None	9	0	0	0	0	1	0	1.0	CD
184.6128	0.602	wash:clean::cook:eat	wash:clean	cook:eat	1	3	3	9	9	['4']	4	2	0	0	1	1.0	Probe
186.2388	2.0077	dirtiness:bathe::front:back	dirtiness:bathe	None	None	3	None	8	None	0	0	0	1	0	0	1.0	AB
189.8688	2.0122	dirtiness:bathe::front:back	None	front:back	0	None	2	None	5	0	0	0	0	1	0	1.0	CD
192.5217	0.5845	dirtiness:bathe::front:back	dirtiness:bathe	front:back	0	3	2	8	5	['4']	4	1	0	0	1	1.0	Probe
194.1237	2.0092	nervousness:sweat::coldness:shiver	nervousness:sweat	None	None	3	None	8	None	0	0	0	1	0	0	1.0	AB
196.8309	2.0196	nervousness:sweat::coldness:shiver	None	coldness:shiver	1	None	3	None	8	0	0	0	0	1	0	1.0	CD
199.5045	0.5828	nervousness:sweat::coldness:shiver	nervousness:sweat	coldness:shiver	1	3	3	8	8	['3']	3	1	0	0	1	1.0	Probe
201.109	2.0103	pencil:pen::fence:hedge	pencil:pen	None	None	1	None	2	None	0	0	0	1	0	0	1.0	AB
