onset	duration	TrialTag	ABTag	CDTag	Match	ABMainRel	CDMainRel	ABSubRel	CDSubRel	ProbeResp	ProbeCorr	ProbeArr	AB	CD	Probe	intensity	TrialType
3.0272	2.0079	day:evening::speak:express	day:evening	None	None	2	None	6	None	0	0	0	1	0	0	1.0	AB
6.0108	2.0085	day:evening::speak:express	None	speak:express	0	None	3	None	9	0	0	0	0	1	0	1.0	CD
8.9977	1.1349	day:evening::speak:express	day:evening	speak:express	0	2	3	6	9	['4']	4	1	0	0	1	1.0	Probe
11.1639	2.0066	enthusiastic:lazy::witty:dumb	enthusiastic:lazy	None	None	2	None	6	None	0	0	0	1	0	0	1.0	AB
13.749	2.0057	enthusiastic:lazy::witty:dumb	None	witty:dumb	1	None	2	None	6	0	0	0	0	1	0	1.0	CD
16.6242	0.5843	enthusiastic:lazy::witty:dumb	enthusiastic:lazy	witty:dumb	1	2	2	6	6	['3']	3	1	0	0	1	1.0	Probe
18.2287	2.0103	boat:ship::big:large	boat:ship	None	None	1	None	1	None	0	0	0	1	0	0	1.0	AB
20.8639	2.0093	boat:ship::big:large	None	big:large	1	None	1	None	1	0	0	0	0	1	0	1.0	CD
23.4248	0.9395	boat:ship::big:large	boat:ship	big:large	1	1	1	1	1	['4']	4	2	0	0	1	1.0	Probe
25.3889	2.0187	disease:sickness::flood:water	disease:sickness	None	None	3	None	7	None	0	0	0	1	0	0	1.0	AB
28.5678	2.0071	disease:sickness::flood:water	None	flood:water	0	None	1	None	3	0	0	0	0	1	0	1.0	CD
31.5566	1.0861	disease:sickness::flood:water	disease:sickness	flood:water	0	3	1	7	3	['4']	3	2	0	0	1	1.0	Probe
33.6672	2.0093	dirtiness:bathe::front:back	dirtiness:bathe	None	None	3	None	8	None	0	0	0	1	0	0	1.0	AB
36.2336	2.0102	dirtiness:bathe::front:back	None	front:back	0	None	2	None	5	0	0	0	0	1	0	1.0	CD
38.8826	0.8859	dirtiness:bathe::front:back	dirtiness:bathe	front:back	0	3	2	8	5	['4']	4	1	0	0	1	1.0	Probe
40.7847	2.0104	warm:cool::hot:cold	warm:cool	None	None	2	None	4	None	0	0	0	1	0	0	1.0	AB
43.5098	2.0191	warm:cool::hot:cold	None	hot:cold	1	None	2	None	4	0	0	0	0	1	0	1.0	CD
47.1343	0.7983	warm:cool::hot:cold	warm:cool	hot:cold	1	2	2	4	4	['4']	4	2	0	0	1	1.0	Probe
48.9541	2.0098	drink:hydrate::house:home	drink:hydrate	None	None	3	None	9	None	0	0	0	1	0	0	1.0	AB
51.5026	2.0118	drink:hydrate::house:home	None	house:home	0	None	1	None	1	0	0	0	0	1	0	1.0	CD
54.1723	1.2643	drink:hydrate::house:home	drink:hydrate	house:home	0	3	1	9	1	['4']	3	2	0	0	1	1.0	Probe
56.4552	2.0104	east:west::car:auto	east:west	None	None	2	None	5	None	0	0	0	1	0	0	1.0	AB
59.1573	2.0091	east:west::car:auto	None	car:auto	0	None	1	None	1	0	0	0	0	1	0	1.0	CD
62.5941	0.5263	east:west::car:auto	east:west	car:auto	0	2	1	5	1	['3']	4	1	0	0	1	1.0	Probe
64.1422	2.0089	nervousness:sweat::coldness:shiver	nervousness:sweat	None	None	3	None	8	None	0	0	0	1	0	0	1.0	AB
66.8314	2.0205	nervousness:sweat::coldness:shiver	None	coldness:shiver	1	None	3	None	8	0	0	0	0	1	0	1.0	CD
69.3764	3.0967	nervousness:sweat::coldness:shiver	nervousness:sweat	coldness:shiver	1	3	3	8	8	['3']	3	1	0	0	1	1.0	Probe
73.4931	2.0103	rise:sink::shovel:spoon	rise:sink	None	None	2	None	5	None	0	0	0	1	0	0	1.0	AB
77.1993	2.0052	rise:sink::shovel:spoon	None	shovel:spoon	0	None	1	None	2	0	0	0	0	1	0	1.0	CD
79.7559	3.3347	rise:sink::shovel:spoon	rise:sink	shovel:spoon	0	2	1	5	2	['4']	4	1	0	0	1	1.0	Probe
84.1167	2.0062	accept:reject::lower:volume	accept:reject	None	None	2	None	4	None	0	0	0	1	0	0	1.0	AB
86.8785	2.0119	accept:reject::lower:volume	None	lower:volume	0	None	1	None	3	0	0	0	0	1	0	1.0	CD
90.225	3.6966	accept:reject::lower:volume	accept:reject	lower:volume	0	2	1	4	3	['4']	3	2	0	0	1	1.0	Probe
94.9488	2.0103	work:earn::stairs:ladder	work:earn	None	None	3	None	9	None	0	0	0	1	0	0	1.0	AB
97.6666	2.01	work:earn::stairs:ladder	None	stairs:ladder	0	None	1	None	2	0	0	0	0	1	0	1.0	CD
100.2346	0.6148	work:earn::stairs:ladder	work:earn	stairs:ladder	0	3	1	9	2	['3']	3	2	0	0	1	1.0	Probe
101.8696	2.0081	powerful:meek::rake:fork	powerful:meek	None	None	2	None	6	None	0	0	0	1	0	0	1.0	AB
105.3272	2.018	powerful:meek::rake:fork	None	rake:fork	0	None	1	None	2	0	0	0	0	1	0	1.0	CD
108.2705	0.732	powerful:meek::rake:fork	powerful:meek	rake:fork	0	2	1	6	2	['3']	3	2	0	0	1	1.0	Probe
110.0238	2.0078	tiredness:rest::dark:light	tiredness:rest	None	None	3	None	8	None	0	0	0	1	0	0	1.0	AB
112.8978	2.016	tiredness:rest::dark:light	None	dark:light	0	None	2	None	4	0	0	0	0	1	0	1.0	CD
115.4706	1.7619	tiredness:rest::dark:light	tiredness:rest	dark:light	0	3	2	8	4	['4']	3	2	0	0	1	1.0	Probe
118.2546	2.0106	up:down::high:low	up:down	None	None	2	None	5	None	0	0	0	1	0	0	1.0	AB
120.857	2.0089	up:down::high:low	None	high:low	1	None	2	None	5	0	0	0	0	1	0	1.0	CD
123.8446	0.7281	up:down::high:low	up:down	high:low	1	2	2	5	5	['3']	3	1	0	0	1	1.0	Probe
125.5899	2.0104	good:bad::tall:short	good:bad	None	None	2	None	4	None	0	0	0	1	0	0	1.0	AB
128.2129	2.0216	good:bad::tall:short	None	tall:short	1	None	2	None	4	0	0	0	0	1	0	1.0	CD
131.1974	0.6212	good:bad::tall:short	good:bad	tall:short	1	2	2	4	4	['3']	3	1	0	0	1	1.0	Probe
132.8417	2.0107	low:up::funny:serious	low:up	None	None	2	None	6	None	0	0	0	1	0	0	1.0	AB
135.554	2.0156	low:up::funny:serious	None	funny:serious	1	None	2	None	6	0	0	0	0	1	0	1.0	CD
138.4821	2.5398	low:up::funny:serious	low:up	funny:serious	1	2	2	6	6	['4']	4	2	0	0	1	1.0	Probe
142.0445	2.0102	pencil:pen::fence:hedge	pencil:pen	None	None	1	None	2	None	0	0	0	1	0	0	1.0	AB
145.8073	2.0152	pencil:pen::fence:hedge	None	fence:hedge	1	None	1	None	2	0	0	0	0	1	0	1.0	CD
148.7778	0.7104	pencil:pen::fence:hedge	pencil:pen	fence:hedge	1	1	1	2	2	['4']	3	1	0	0	1	1.0	Probe
150.5125	2.011	in:out::left:right	in:out	None	None	2	None	5	None	0	0	0	1	0	0	1.0	AB
153.11	2.0143	in:out::left:right	None	left:right	1	None	2	None	5	0	0	0	0	1	0	1.0	CD
155.6511	0.4746	in:out::left:right	in:out	left:right	1	2	2	5	5	['3']	3	1	0	0	1	1.0	Probe
157.1514	2.0072	stimulus:response::workout:sweat	stimulus:response	None	None	3	None	7	None	0	0	0	1	0	0	1.0	AB
160.1066	2.0195	stimulus:response::workout:sweat	None	workout:sweat	1	None	3	None	7	0	0	0	0	1	0	1.0	CD
162.6884	0.7042	stimulus:response::workout:sweat	stimulus:response	workout:sweat	1	3	3	7	7	['4']	4	2	0	0	1	1.0	Probe
164.4171	2.0101	loss:grief::fire:burns	loss:grief	None	None	3	None	7	None	0	0	0	1	0	0	1.0	AB
167.4177	2.0103	loss:grief::fire:burns	None	fire:burns	1	None	3	None	7	0	0	0	0	1	0	1.0	CD
171.1381	0.5709	loss:grief::fire:burns	loss:grief	fire:burns	1	3	3	7	7	['3']	4	2	0	0	1	1.0	Probe
172.7359	2.0102	rise:tide::dirty:clean	rise:tide	None	None	1	None	3	None	0	0	0	1	0	0	1.0	AB
175.7591	2.0213	rise:tide::dirty:clean	None	dirty:clean	0	None	2	None	4	0	0	0	0	1	0	1.0	CD
178.5788	0.834	rise:tide::dirty:clean	rise:tide	dirty:clean	0	1	2	3	4	['4']	4	1	0	0	1	1.0	Probe
180.4388	2.0092	pretty:beautiful::teach:instruct	pretty:beautiful	None	None	1	None	1	None	0	0	0	1	0	0	1.0	AB
182.9816	2.0172	pretty:beautiful::teach:instruct	None	teach:instruct	1	None	1	None	1	0	0	0	0	1	0	1.0	CD
185.5992	0.7515	pretty:beautiful::teach:instruct	pretty:beautiful	teach:instruct	1	1	1	1	1	['3']	4	2	0	0	1	1.0	Probe
187.3732	2.01	heater:warmth::climb:descend	heater:warmth	None	None	3	None	7	None	0	0	0	1	0	0	1.0	AB
190.7092	2.0083	heater:warmth::climb:descend	None	climb:descend	0	None	2	None	5	0	0	0	0	1	0	1.0	CD
193.3611	0.7576	heater:warmth::climb:descend	heater:warmth	climb:descend	0	3	2	7	5	['4']	4	1	0	0	1	1.0	Probe
195.1422	2.0098	hill:mountain::danger:flee	hill:mountain	None	None	1	None	2	None	0	0	0	1	0	0	1.0	AB
197.7475	2.0052	hill:mountain::danger:flee	None	danger:flee	0	None	3	None	8	0	0	0	0	1	0	1.0	CD
200.5226	3.5307	hill:mountain::danger:flee	hill:mountain	danger:flee	0	1	3	2	8	['4']	3	2	0	0	1	1.0	Probe
205.0779	2.01	sword:knife::accident:damage	sword:knife	None	None	1	None	2	None	0	0	0	1	0	0	1.0	AB
208.6853	2.0203	sword:knife::accident:damage	None	accident:damage	0	None	3	None	7	0	0	0	0	1	0	1.0	CD
211.344	0.8153	sword:knife::accident:damage	sword:knife	accident:damage	0	1	3	2	7	['3']	3	2	0	0	1	1.0	Probe
213.182	2.0079	black:white::terror:fear	black:white	None	None	2	None	4	None	0	0	0	1	0	0	1.0	AB
216.3374	2.0199	black:white::terror:fear	None	terror:fear	0	None	1	None	3	0	0	0	0	1	0	1.0	CD
219.561	0.6325	black:white::terror:fear	black:white	terror:fear	0	2	1	4	3	['4']	4	1	0	0	1	1.0	Probe
221.2156	2.0098	discount:price::heat:temperature	discount:price	None	None	1	None	3	None	0	0	0	1	0	0	1.0	AB
224.0584	2.0178	discount:price::heat:temperature	None	heat:temperature	1	None	1	None	3	0	0	0	0	1	0	1.0	CD
227.311	0.5246	discount:price::heat:temperature	discount:price	heat:temperature	1	1	1	3	3	['3']	3	1	0	0	1	1.0	Probe
228.8507	2.0101	run:sprint::under:over	run:sprint	None	None	1	None	1	None	0	0	0	1	0	0	1.0	AB
231.7234	2.0216	run:sprint::under:over	None	under:over	0	None	2	None	5	0	0	0	0	1	0	1.0	CD
235.0613	0.5884	run:sprint::under:over	run:sprint	under:over	0	1	2	1	5	['4']	4	1	0	0	1	1.0	Probe
236.6694	2.0101	darken:color::soften:voice	darken:color	None	None	1	None	3	None	0	0	0	1	0	0	1.0	AB
240.6241	2.0062	darken:color::soften:voice	None	soften:voice	1	None	1	None	3	0	0	0	0	1	0	1.0	CD
243.7926	0.7465	darken:color::soften:voice	darken:color	soften:voice	1	1	1	3	3	['3']	4	2	0	0	1	1.0	Probe
245.5551	2.01	trim:shorten::study:learn	trim:shorten	None	None	3	None	9	None	0	0	0	1	0	0	1.0	AB
249.7162	2.0168	trim:shorten::study:learn	None	study:learn	1	None	3	None	9	0	0	0	0	1	0	1.0	CD
252.3521	0.5311	trim:shorten::study:learn	trim:shorten	study:learn	1	3	3	9	9	['3']	4	2	0	0	1	1.0	Probe
253.9075	2.0098	cute:adorable::burnish:shine	cute:adorable	None	None	1	None	1	None	0	0	0	1	0	0	1.0	AB
256.6965	2.0216	cute:adorable::burnish:shine	None	burnish:shine	0	None	3	None	9	0	0	0	0	1	0	1.0	CD
259.3282	0.5467	cute:adorable::burnish:shine	cute:adorable	burnish:shine	0	1	3	1	9	['3']	3	2	0	0	1	1.0	Probe
260.8923	2.0101	wash:clean::cook:eat	wash:clean	None	None	3	None	9	None	0	0	0	1	0	0	1.0	AB
263.9127	2.0073	wash:clean::cook:eat	None	cook:eat	1	None	3	None	9	0	0	0	0	1	0	1.0	CD
267.6016	0.7844	wash:clean::cook:eat	wash:clean	cook:eat	1	3	3	9	9	['3']	3	1	0	0	1	1.0	Probe
269.4129	2.0082	dim:light::joke:laughter	dim:light	None	None	1	None	3	None	0	0	0	1	0	0	1.0	AB
272.8	2.0057	dim:light::joke:laughter	None	joke:laughter	0	None	3	None	7	0	0	0	0	1	0	1.0	CD
275.7374	0.7047	dim:light::joke:laughter	dim:light	joke:laughter	0	1	3	3	7	['4']	4	1	0	0	1	1.0	Probe
277.4635	2.0099	thirsty:drink::anger:yell	thirsty:drink	None	None	3	None	8	None	0	0	0	1	0	0	1.0	AB
280.0017	2.0058	thirsty:drink::anger:yell	None	anger:yell	1	None	3	None	8	0	0	0	0	1	0	1.0	CD
283.8363	0.9423	thirsty:drink::anger:yell	thirsty:drink	anger:yell	1	3	3	8	8	['3']	3	1	0	0	1	1.0	Probe
285.7995	2.0095	paper:parchment::chair:sofa	paper:parchment	None	None	1	None	2	None	0	0	0	1	0	0	1.0	AB
289.3918	2.018	paper:parchment::chair:sofa	None	chair:sofa	1	None	1	None	2	0	0	0	0	1	0	1.0	CD
292.6522	3.9044	paper:parchment::chair:sofa	paper:parchment	chair:sofa	1	1	1	2	2	['3']	4	2	0	0	1	1.0	Probe
