onset	duration	TrialTag	ABTag	CDTag	Match	ABMainRel	CDMainRel	ABSubRel	CDSubRel	ProbeResp	ProbeCorr	ProbeArr	AB	CD	Probe	intensity	TrialType
3.0199	2.0085	up:down::high:low	up:down	None	None	2	None	5	None	0	0	0	1	0	0	1.0	AB
6.0682	2.0111	up:down::high:low	None	high:low	1	None	2	None	5	0	0	0	0	1	0	1.0	CD
8.9503	0.8148	up:down::high:low	up:down	high:low	1	2	2	5	5	['4']	4	2	0	0	1	1.0	Probe
10.7891	2.0084	accept:reject::lower:volume	accept:reject	None	None	2	None	4	None	0	0	0	1	0	0	1.0	AB
13.4253	2.0061	accept:reject::lower:volume	None	lower:volume	0	None	1	None	3	0	0	0	0	1	0	1.0	CD
16.22	0.79	accept:reject::lower:volume	accept:reject	lower:volume	0	2	1	4	3	['4']	4	1	0	0	1	1.0	Probe
18.0239	2.0091	nervousness:sweat::coldness:shiver	nervousness:sweat	None	None	3	None	8	None	0	0	0	1	0	0	1.0	AB
21.2533	2.0139	nervousness:sweat::coldness:shiver	None	coldness:shiver	1	None	3	None	8	0	0	0	0	1	0	1.0	CD
24.1987	0.7239	nervousness:sweat::coldness:shiver	nervousness:sweat	coldness:shiver	1	3	3	8	8	['3']	3	1	0	0	1	1.0	Probe
25.9416	2.0104	rise:sink::shovel:spoon	rise:sink	None	None	2	None	5	None	0	0	0	1	0	0	1.0	AB
29.4496	2.0201	rise:sink::shovel:spoon	None	shovel:spoon	0	None	1	None	2	0	0	0	0	1	0	1.0	CD
33.394	0.637	rise:sink::shovel:spoon	rise:sink	shovel:spoon	0	2	1	5	2	['4']	4	1	0	0	1	1.0	Probe
35.0453	2.0095	pretty:beautiful::teach:instruct	pretty:beautiful	None	None	1	None	1	None	0	0	0	1	0	0	1.0	AB
38.0285	2.0105	pretty:beautiful::teach:instruct	None	teach:instruct	1	None	1	None	1	0	0	0	0	1	0	1.0	CD
41.0236	0.7971	pretty:beautiful::teach:instruct	pretty:beautiful	teach:instruct	1	1	1	1	1	['4']	4	2	0	0	1	1.0	Probe
