onset	duration	TrialTag	ABTag	CDTag	Match	ABMainRel	CDMainRel	ABSubRel	CDSubRel	ProbeResp	ProbeCorr	ProbeArr	AB	CD	Probe	intensity	TrialType
3.0151	2.0086	hot:cold::accept:reject	hot:cold	None	None	2	None	4	None	0	0	0	1	0	0	1.0	AB
7.077	2.0146	hot:cold::accept:reject	None	accept:reject	1	None	2	None	4	0	0	0	0	1	0	1.0	CD
9.8595	0.5847	hot:cold::accept:reject	hot:cold	accept:reject	1	2	2	4	4	['3']	3	1	0	0	1	1.0	Probe
11.4663	2.0101	table:desk::powerful:meek	table:desk	None	None	1	None	2	None	0	0	0	1	0	0	1.0	AB
14.1249	2.0187	table:desk::powerful:meek	None	powerful:meek	0	None	2	None	6	0	0	0	0	1	0	1.0	CD
18.4072	0.7177	table:desk::powerful:meek	table:desk	powerful:meek	0	1	2	2	6	['3']	3	2	0	0	1	1.0	Probe
20.1365	2.009	advertise:promote::paper:parchment	advertise:promote	None	None	3	None	9	None	0	0	0	1	0	0	1.0	AB
23.1638	2.0158	advertise:promote::paper:parchment	None	paper:parchment	0	None	1	None	2	0	0	0	0	1	0	1.0	CD
25.8742	0.5589	advertise:promote::paper:parchment	advertise:promote	paper:parchment	0	3	1	9	2	['4']	3	2	0	0	1	1.0	Probe
27.4541	2.0103	cook:eat::exercise:healthy	cook:eat	None	None	3	None	9	None	0	0	0	1	0	0	1.0	AB
31.3465	2.0191	cook:eat::exercise:healthy	None	exercise:healthy	1	None	3	None	9	0	0	0	0	1	0	1.0	CD
33.9236	0.8219	cook:eat::exercise:healthy	cook:eat	exercise:healthy	1	3	3	9	9	['4']	4	2	0	0	1	1.0	Probe
35.7566	2.0102	terror:fear::rise:tide	terror:fear	None	None	1	None	3	None	0	0	0	1	0	0	1.0	AB
38.3279	2.0065	terror:fear::rise:tide	None	rise:tide	1	None	1	None	3	0	0	0	0	1	0	1.0	CD
40.8943	1.122	terror:fear::rise:tide	terror:fear	rise:tide	1	1	1	3	3	['3']	4	2	0	0	1	1.0	Probe
43.043	2.0093	shorten:distance::fast:slow	shorten:distance	None	None	1	None	3	None	0	0	0	1	0	0	1.0	AB
45.6964	2.0069	shorten:distance::fast:slow	None	fast:slow	0	None	2	None	4	0	0	0	0	1	0	1.0	CD
48.4472	0.7207	shorten:distance::fast:slow	shorten:distance	fast:slow	0	1	2	3	4	['4']	4	1	0	0	1	1.0	Probe
50.1946	2.0098	funny:serious::wash:clean	funny:serious	None	None	2	None	6	None	0	0	0	1	0	0	1.0	AB
53.4627	2.0096	funny:serious::wash:clean	None	wash:clean	0	None	3	None	9	0	0	0	0	1	0	1.0	CD
56.3081	3.1969	funny:serious::wash:clean	funny:serious	wash:clean	0	2	3	6	9	['3']	3	2	0	0	1	1.0	Probe
60.531	2.01	dirty:clean::darken:color	dirty:clean	None	None	2	None	4	None	0	0	0	1	0	0	1.0	AB
63.6374	2.0046	dirty:clean::darken:color	None	darken:color	0	None	1	None	3	0	0	0	0	1	0	1.0	CD
66.3443	1.8553	dirty:clean::darken:color	dirty:clean	darken:color	0	2	1	4	3	['3']	3	2	0	0	1	1.0	Probe
69.2184	2.0084	high:low::rise:sink	high:low	None	None	2	None	5	None	0	0	0	1	0	0	1.0	AB
71.8785	2.0159	high:low::rise:sink	None	rise:sink	1	None	2	None	5	0	0	0	0	1	0	1.0	CD
74.7104	0.5814	high:low::rise:sink	high:low	rise:sink	1	2	2	5	5	['4']	4	2	0	0	1	1.0	Probe
76.3024	2.0101	stairs:ladder::sickness:medicate	stairs:ladder	None	None	1	None	2	None	0	0	0	1	0	0	1.0	AB
79.806	2.0074	stairs:ladder::sickness:medicate	None	sickness:medicate	0	None	3	None	8	0	0	0	0	1	0	1.0	CD
82.8439	1.1684	stairs:ladder::sickness:medicate	stairs:ladder	sickness:medicate	0	1	3	2	8	['4']	4	1	0	0	1	1.0	Probe
85.0379	2.0104	front:back::wagon:trailer	front:back	None	None	2	None	5	None	0	0	0	1	0	0	1.0	AB
87.6356	2.0137	front:back::wagon:trailer	None	wagon:trailer	0	None	1	None	2	0	0	0	0	1	0	1.0	CD
90.2831	0.7382	front:back::wagon:trailer	front:back	wagon:trailer	0	2	1	5	2	['4']	4	1	0	0	1	1.0	Probe
92.0409	2.0095	accident:damage::germs:sickness	accident:damage	None	None	3	None	7	None	0	0	0	1	0	0	1.0	AB
95.4828	2.0188	accident:damage::germs:sickness	None	germs:sickness	1	None	3	None	7	0	0	0	0	1	0	1.0	CD
99.2328	2.4539	accident:damage::germs:sickness	accident:damage	germs:sickness	1	3	3	7	7	['4']	4	2	0	0	1	1.0	Probe
102.7109	2.0095	picture:drawing::sword:knife	picture:drawing	None	None	1	None	2	None	0	0	0	1	0	0	1.0	AB
105.4757	2.0123	picture:drawing::sword:knife	None	sword:knife	1	None	1	None	2	0	0	0	0	1	0	1.0	CD
108.0218	0.641	picture:drawing::sword:knife	picture:drawing	sword:knife	1	1	1	2	2	['3']	3	1	0	0	1	1.0	Probe
109.6791	2.0101	breathe:live::good:bad	breathe:live	None	None	3	None	9	None	0	0	0	1	0	0	1.0	AB
112.4306	2.0096	breathe:live::good:bad	None	good:bad	0	None	2	None	4	0	0	0	0	1	0	1.0	CD
115.7107	2.3038	breathe:live::good:bad	breathe:live	good:bad	0	3	2	9	4	['4']	4	1	0	0	1	1.0	Probe
119.0316	2.0104	house:home::run:sprint	house:home	None	None	1	None	1	None	0	0	0	1	0	0	1.0	AB
