onset	duration	TrialTag	ABTag	CDTag	Match	ABMainRel	CDMainRel	ABSubRel	CDSubRel	ProbeResp	ProbeCorr	ProbeArr	AB	CD	Probe	intensity	TrialType
3.021	2.0059	loneliness:socialize::nervousness:sweat	loneliness:socialize	None	None	3	None	8	None	0	0	0	1	0	0	1.0	AB
8.2348	2.0102	loneliness:socialize::nervousness:sweat	None	nervousness:sweat	1	None	3	None	8	0	0	0	0	1	0	1.0	CD
11.2838	0.6086	loneliness:socialize::nervousness:sweat	loneliness:socialize	nervousness:sweat	1	3	3	8	8	['3']	3	1	0	0	1	1.0	Probe
12.9029	2.0102	kid:child::couch:sofa	kid:child	None	None	1	None	1	None	0	0	0	1	0	0	1.0	AB
15.4472	2.0166	kid:child::couch:sofa	None	couch:sofa	1	None	1	None	1	0	0	0	0	1	0	1.0	CD
19.0315	0.8653	kid:child::couch:sofa	kid:child	couch:sofa	1	1	1	1	1	['4']	4	2	0	0	1	1.0	Probe
20.9223	2.0099	breathe:live::forward:backward	breathe:live	None	None	3	None	9	None	0	0	0	1	0	0	1.0	AB
24.1595	2.0068	breathe:live::forward:backward	None	forward:backward	0	None	2	None	5	0	0	0	0	1	0	1.0	CD
27.038	0.5212	breathe:live::forward:backward	breathe:live	forward:backward	0	3	2	9	5	['3']	3	2	0	0	1	1.0	Probe
28.5745	2.01	heat:sweat::sickness:medicate	heat:sweat	None	None	3	None	8	None	0	0	0	1	0	0	1.0	AB
31.5797	2.0057	heat:sweat::sickness:medicate	None	sickness:medicate	1	None	3	None	8	0	0	0	0	1	0	1.0	CD
34.2535	0.6508	heat:sweat::sickness:medicate	heat:sweat	sickness:medicate	1	3	3	8	8	['3']	3	1	0	0	1	1.0	Probe
35.9274	2.0092	advertise:promote::wash:clean	advertise:promote	None	None	3	None	9	None	0	0	0	1	0	0	1.0	AB
39.62	2.0178	advertise:promote::wash:clean	None	wash:clean	1	None	3	None	9	0	0	0	0	1	0	1.0	CD
42.161	0.8318	advertise:promote::wash:clean	advertise:promote	wash:clean	1	3	3	9	9	['4']	4	2	0	0	1	1.0	Probe
44.0121	2.0102	tall:short::black:white	tall:short	None	None	2	None	4	None	0	0	0	1	0	0	1.0	AB
46.571	2.0189	tall:short::black:white	None	black:white	1	None	2	None	4	0	0	0	0	1	0	1.0	CD
50.2952	0.7688	tall:short::black:white	tall:short	black:white	1	2	2	4	4	['4']	4	2	0	0	1	1.0	Probe
52.0818	2.0095	careful:cautious::explosion:damage	careful:cautious	None	None	1	None	1	None	0	0	0	1	0	0	1.0	AB
54.9608	2.0148	careful:cautious::explosion:damage	None	explosion:damage	0	None	3	None	7	0	0	0	0	1	0	1.0	CD
57.8745	1.1738	careful:cautious::explosion:damage	careful:cautious	explosion:damage	0	1	3	1	7	['4']	4	1	0	0	1	1.0	Probe
60.0673	2.0097	raise:elevate::pretty:beautiful	raise:elevate	None	None	1	None	1	None	0	0	0	1	0	0	1.0	AB
63.126	2.0187	raise:elevate::pretty:beautiful	None	pretty:beautiful	1	None	1	None	1	0	0	0	0	1	0	1.0	CD
67.0535	0.9924	raise:elevate::pretty:beautiful	raise:elevate	pretty:beautiful	1	1	1	1	1	['4']	4	2	0	0	1	1.0	Probe
69.0696	2.0102	below:above::raise:salary	below:above	None	None	2	None	5	None	0	0	0	1	0	0	1.0	AB
72.4135	2.0172	below:above::raise:salary	None	raise:salary	0	None	1	None	3	0	0	0	0	1	0	1.0	CD
75.2721	2.709	below:above::raise:salary	below:above	raise:salary	0	2	1	5	3	['4']	4	1	0	0	1	1.0	Probe
79.0058	2.0103	anger:yell::smiling:sad	anger:yell	None	None	3	None	8	None	0	0	0	1	0	0	1.0	AB
81.9579	2.0091	anger:yell::smiling:sad	None	smiling:sad	0	None	2	None	6	0	0	0	0	1	0	1.0	CD
86.3526	0.5973	anger:yell::smiling:sad	anger:yell	smiling:sad	0	3	2	8	6	['3']	3	2	0	0	1	1.0	Probe
87.9756	2.0099	funny:serious::fright:scream	funny:serious	None	None	2	None	6	None	0	0	0	1	0	0	1.0	AB
92.0562	2.0138	funny:serious::fright:scream	None	fright:scream	0	None	3	None	8	0	0	0	0	1	0	1.0	CD
94.7261	0.8534	funny:serious::fright:scream	funny:serious	fright:scream	0	2	3	6	8	['4']	4	1	0	0	1	1.0	Probe
96.5947	2.0102	fire:burns::heater:warmth	fire:burns	None	None	3	None	7	None	0	0	0	1	0	0	1.0	AB
99.3152	2.007	fire:burns::heater:warmth	None	heater:warmth	1	None	3	None	7	0	0	0	0	1	0	1.0	CD
102.3934	1.1624	fire:burns::heater:warmth	fire:burns	heater:warmth	1	3	3	7	7	['4']	4	2	0	0	1	1.0	Probe
104.5849	2.0058	majority:small::just:unfair	majority:small	None	None	2	None	6	None	0	0	0	1	0	0	1.0	AB
107.6622	2.0127	majority:small::just:unfair	None	just:unfair	1	None	2	None	6	0	0	0	0	1	0	1.0	CD
110.8916	0.6747	majority:small::just:unfair	majority:small	just:unfair	1	2	2	6	6	['4']	4	2	0	0	1	1.0	Probe
112.5829	2.0102	soften:voice::darken:color	soften:voice	None	None	1	None	3	None	0	0	0	1	0	0	1.0	AB
115.2743	2.0194	soften:voice::darken:color	None	darken:color	1	None	1	None	3	0	0	0	0	1	0	1.0	CD
118.7885	0.6242	soften:voice::darken:color	soften:voice	darken:color	1	1	1	3	3	['4']	4	2	0	0	1	1.0	Probe
120.4372	2.0081	stairs:ladder::big:small	stairs:ladder	None	None	1	None	2	None	0	0	0	1	0	0	1.0	AB
122.9699	2.0095	stairs:ladder::big:small	None	big:small	0	None	2	None	4	0	0	0	0	1	0	1.0	CD
